,pval,lpval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
77022|ZNF879,0.930443545755376,-0.0313099723566506,Homo sapiens,ZNF879,tf,293T,None,None,1,ZNF879
38701|NFATC1,0.930509213250576,-0.0312793224321107,Homo sapiens,NFATC1,tf,LoVo,None,Colon,0,NFATC1
38725|TFE3,0.930549235433969,-0.0312606433697566,Homo sapiens,TFE3,tf,LoVo,None,Colon,0,TFE3
2241|MED12,0.930663588629031,-0.0312072771334789,Homo sapiens,MED12,predicted transcription factor,LNCaP,Epithelium,Prostate,0,MED12
42693|MIXL1,0.930802443827975,-0.031142485140775,Homo sapiens,MIXL1,tf,LoVo,None,Colon,0,MIXL1
38768|GLIS2,0.930852388635762,-0.031119182481175,Homo sapiens,GLIS2,tf,LoVo,None,Colon,0,GLIS2
38644|HSF4,0.930871773220932,-0.0311101385867612,Homo sapiens,HSF4,tf,LoVo,None,Colon,0,HSF4
42872|THAP4,0.930985757615834,-0.031056962881348,Homo sapiens,THAP4,tf,LoVo,None,Colon,0,THAP4
38819|SREBF1,0.930992678410304,-0.031053734419846,Homo sapiens,SREBF1,tf,LoVo,None,Colon,0,SREBF1
42862|PRDM4,0.930998567291381,-0.0310509873515535,Homo sapiens,PRDM4,tf,LoVo,None,Colon,0,PRDM4
48630|SPIB,0.931043247011088,-0.0310301455470606,Homo sapiens,SPIB,tf,OCI-Ly10,B Lymphocyte,Bone Marrow,1,SPIB
1795|SND1,0.931083720778957,-0.0310112665615197,Homo sapiens,SND1,tf,IB4,Lymphocyte,Blood,1,SND1
54385|DKK1,0.931083748388228,-0.0310112536834576,Homo sapiens,DKK1,not sure,DLD-1,Epithelium,Colon,0,DKK1
42671|HOXB2,0.93110592668907,-0.0310009089652981,Homo sapiens,HOXB2,tf,LoVo,None,Colon,0,HOXB2
77166|ZNF181,0.931155411521568,-0.0309778284349173,Homo sapiens,ZNF181,tf,293T,None,None,0,ZNF181
58464|ARID1B,0.931212267873829,-0.0309513112220932,Homo sapiens,ARID1B,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID1B
71755|FOXK2,0.931345931689088,-0.0308889781819654,Homo sapiens,FOXK2,predicted transcription factor,MCF-7,MCF 7 Cells,None,1,FOXK2
76669|DDX11,0.931372852468459,-0.0308764249763719,Homo sapiens,DDX11,other,A549,Epithelium,Lung,0,DDX11
17|TERF1,0.931420981263397,-0.030853983340923,Homo sapiens,TERF1,predicted chromatin regulator,BJ,Fibroblast,Skin,0,TERF1
49011|CPSF3L,0.931472698415147,-0.0308298698084377,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
55365|LOXL1,0.931481892016165,-0.0308255833591474,Homo sapiens,LOXL1,other,None,None,Schlemm's canal,0,LOXL1
51613|THAP11,0.931617925762965,-0.0307621635626029,Homo sapiens,THAP11,tf,HUES64,Embryonic Stem Cell,Embryo,1,THAP11
48577|KDM6B,0.931769853159968,-0.0306913449911162,Homo sapiens,KDM6B,cr,CUTLL1,T Lymphocyte,Blood,1,KDM6B
44085|STAT5,0.931805651026391,-0.030674660058503,Homo sapiens,STAT5,tf,None,T Lymphocyte,Blood,1,STAT5
73756|MEN1,0.931821851552066,-0.0306671094091431,Homo sapiens,MEN1,tf,MCF-10A,None,Breast,1,MEN1
76974|RPA1,0.931949822634264,-0.030607469984745,Homo sapiens,RPA1,other,HeLa,Epithelium,Cervix,0,RPA1
76931|CD74,0.932049747490328,-0.0305609068692477,Homo sapiens,CD74,other,None,B Lymphocyte,None,1,CD74
42721|HOXA5,0.932072976286554,-0.0305500833994258,Homo sapiens,HOXA5,tf,LoVo,None,Colon,0,HOXA5
77172|ZNF154,0.932089345883296,-0.0305424561392332,Homo sapiens,ZNF154,tf,293T,None,None,1,ZNF154
55787|CTCFL,0.932096242266318,-0.0305392428742979,Homo sapiens,CTCFL,predicted transcription factor,None,Fibroblast,None,0,CTCFL
49697|DEK,0.932230460365118,-0.0304767107229335,Homo sapiens,DEK,predicted chromatin regulator,U937,None,Pleura,1,DEK
73755|FOXD3,0.932281669569028,-0.0304528547508222,Homo sapiens,FOXD3,tf,A549,Epithelium,Lung,0,FOXD3
59016|EP400,0.932432703189059,-0.0303825028847529,Homo sapiens,EP400,cr,U2OS,None,Bone,0,EP400
55217|MAP2K1,0.932433283156507,-0.0303822327563209,Homo sapiens,MAP2K1,not sure,HeLa,Epithelium,Cervix,1,MAP2K1
77034|ZNF791,0.932463600155379,-0.0303681123988505,Homo sapiens,ZNF791,tf,293T,None,None,0,ZNF791
38681|PHF20,0.932493703258432,-0.0303540921191136,Homo sapiens,PHF20,cr,LoVo,None,Colon,0,PHF20
42698|NFKB1,0.932558809614993,-0.0303237709016601,Homo sapiens,NFKB1,tf,LoVo,None,Colon,0,NFKB1
77134|ZNF33B,0.932718745715876,-0.0302492947294224,Homo sapiens,ZNF33B,tf,293T,None,None,0,ZNF33B
38673|GLIS1,0.932870927244278,-0.0301784414232138,Homo sapiens,GLIS1,tf,LoVo,None,Colon,1,GLIS1
38640|NR2F1,0.932877043424942,-0.0301755940680999,Homo sapiens,NR2F1,tf,LoVo,None,Colon,0,NR2F1
5976|TAT,0.933024619073465,-0.03010689667505,Homo sapiens,TAT,not sure,Jurkat,T Lymphocyte,Blood,0,TAT
77152|ZNF267,0.93303550871738,-0.0301018279077668,Homo sapiens,ZNF267,tf,293T,None,None,1,ZNF267
4926|KLF4,0.933087033898971,-0.0300778454505177,Homo sapiens,KLF4,tf,H1,Embryonic Stem Cell,Embryo,0,KLF4
42728|KLF11,0.933176967868542,-0.0300359887499507,Homo sapiens,KLF11,tf,LoVo,None,Colon,0,KLF11
62648|MCM5,0.933335360835432,-0.029962279950282,Homo sapiens,MCM5,,K562,Erythroblast,Bone Marrow,0,MCM5
42683|ISL2,0.933344395566207,-0.0299580759793463,Homo sapiens,ISL2,tf,LoVo,None,Colon,0,ISL2
65218|ZNF257,0.933451615136678,-0.0299081885062729,Homo sapiens,ZNF257,,HEK293,Epithelium,Embryonic Kidney,1,ZNF257
77019|ZNF90,0.933606824550618,-0.0298359823120416,Homo sapiens,ZNF90,tf,293T,None,None,0,ZNF90
38838|LHX3,0.933716010421587,-0.0297851942850012,Homo sapiens,LHX3,tf,LoVo,None,Colon,0,LHX3
64420|PRDM12,0.933830487311099,-0.0297319515073318,Homo sapiens,PRDM12,,HEK293,Epithelium,Embryonic Kidney,1,PRDM12
68802|OVOL2,0.933933469394576,-0.0296840604978995,Homo sapiens,OVOL2,tf,HCE-T,Epithelium,Corneal Epithelium,0,OVOL2
44349|PPARD,0.933945133024845,-0.0296786367511331,Homo sapiens,PPARD,tf,None,Endothelial Cell,Umbilical Vein,1,PPARD
77094|ZNF550,0.933998300503961,-0.029653914008047,Homo sapiens,ZNF550,tf,293T,None,None,1,ZNF550
4|EGR1,0.934396382280852,-0.0294688516941165,Homo sapiens,EGR1,tf,K562,Erythroblast,Bone Marrow,0,EGR1
74822|KMT2D,0.934458854133392,-0.0294398166139092,Homo sapiens,KMT2D,cr,T47D,None,Breast,1,KMT2D
43678|PARP1,0.934581662630077,-0.0293827444937067,Homo sapiens,PARP1,not sure,T47D-MTVL,Epithelium,Mammary Gland,0,PARP1
73948|ZNF419,0.9346453434406,-0.0293531534119025,Homo sapiens,ZNF419,,293T,None,None,0,ZNF419
42723|HOXB4,0.934675317076585,-0.0293392260157238,Homo sapiens,HOXB4,tf,LoVo,None,Colon,0,HOXB4
72450|NCOA1,0.934756679653728,-0.0293014227488804,Homo sapiens,NCOA1,cr,U2OS,None,Bone,1,NCOA1
72907|TBX5,0.934855900729016,-0.0292553263907593,Homo sapiens,TBX5,tf,None,Cardiomyocyte,None,1,TBX5
38846|CEBPZ,0.934868731993305,-0.0292493655693857,Homo sapiens,CEBPZ,tf,LoVo,None,Colon,0,CEBPZ
50900|MITF,0.935009403548431,-0.0291840213321265,Homo sapiens,MITF,tf,6540 cells,Epithelium,None,0,MITF
77108|ZNF485,0.935011786205617,-0.0291829146335782,Homo sapiens,ZNF485,other,293T,None,None,1,ZNF485
44757|DICER1,0.935041075634309,-0.029169310486316,Homo sapiens,DICER1,not sure,HEK293,Epithelium,Embryonic Kidney,0,DICER1
42734|MYOD1,0.935288133837289,-0.0290545755890118,Homo sapiens,MYOD1,tf,LoVo,None,Colon,0,MYOD1
38781|NEUROG3,0.935338971623167,-0.0290309700614107,Homo sapiens,NEUROG3,tf,LoVo,None,Colon,0,NEUROG3
65059|ZFP82,0.935397649045356,-0.0290037259476259,Homo sapiens,ZFP82,,HEK293,Epithelium,Embryonic Kidney,0,ZFP82
42869|TCFL5,0.935469051777359,-0.0289705757370813,Homo sapiens,TCFL5,tf,LoVo,None,Colon,0,TCFL5
76684|CDKN1B,0.935591459495186,-0.0289137512825538,Homo sapiens,CDKN1B,other,MM1.S,B Lymphocyte,Blood,1,CDKN1B
77168|ZNF17,0.935648584178091,-0.0288872352461341,Homo sapiens,ZNF17,tf,293T,None,None,1,ZNF17
73412|SREBF2,0.935813010807855,-0.0288109210130669,Homo sapiens,SREBF2,tf,PANC-1,None,None,1,SREBF2
77171|ZNF157,0.935829964691206,-0.0288030530830366,Homo sapiens,ZNF157,tf,293T,None,None,1,ZNF157
65161|ZNF774,0.935998323349056,-0.0287249292115799,Homo sapiens,ZNF774,,HEK293,Epithelium,Embryonic Kidney,0,ZNF774
54616|SOX9,0.936274679968027,-0.0285967212469129,Homo sapiens,SOX9,tf,CyT49,Embryonic Stem Cell,Embryo,1,SOX9
42730|KLF6,0.936374645102426,-0.0285503545238831,Homo sapiens,KLF6,tf,LoVo,None,Colon,0,KLF6
77239|ZSCAN5B,0.936679392250614,-0.0284090345156376,Homo sapiens,ZSCAN5B,tf,HEK293,HEK 293 Cell Line,None,0,ZSCAN5B
38822|HOXA7,0.936695495246456,-0.0284015683728137,Homo sapiens,HOXA7,tf,LoVo,None,Colon,0,HOXA7
77142|ZNF300,0.936788063648038,-0.0283586515872913,Homo sapiens,ZNF300,other,293T,None,None,1,ZNF300
77158|ZNF222,0.936839646774047,-0.0283347383340171,Homo sapiens,ZNF222,other,293T,None,None,1,ZNF222
51565|SMAD2/3,0.937026079336887,-0.0282483216474554,Homo sapiens,SMAD2/3,tf,HUES64,Embryonic Stem Cell,Embryo,0,SMAD2/3
42691|MAFB,0.937049586182939,-0.0282374267900967,Homo sapiens,MAFB,tf,LoVo,None,Colon,0,MAFB
77046|ZNF764,0.937270623382518,-0.0281349947339008,Homo sapiens,ZNF764,tf,293T,None,None,0,ZNF764
77190|ZFP1,0.937284995812808,-0.0281283351639176,Homo sapiens,ZFP1,tf,293T,None,None,1,ZFP1
52785|CIITA,0.937304348868142,-0.0281193679464695,Homo sapiens,CIITA,predicted transcription factor,Raji,B Lymphocyte,Blood,1,CIITA
62811|COPS2,0.937315957763027,-0.0281139890663072,Homo sapiens,COPS2,,K562,Erythroblast,Bone Marrow,1,COPS2
69877|CCR5,0.937344890113213,-0.0281005838041774,Homo sapiens,CCR5,other,None,Th1,None,1,CCR5
38780|LMX1B,0.937347216441537,-0.0280995059615273,Homo sapiens,LMX1B,tf,LoVo,None,Colon,0,LMX1B
38683|MAZ,0.937386800470845,-0.02808116615935,Homo sapiens,MAZ,tf,LoVo,None,Colon,0,MAZ
50456|AUTS2,0.937392597878291,-0.028078480209136,Homo sapiens,AUTS2,not sure,293T-Rex,None,None,1,AUTS2
35879|CBX1,0.937405271487869,-0.0280726085588687,Homo sapiens,CBX1,cr,HEK293,Epithelium,Embryonic Kidney,1,CBX1
42767|ID2,0.937483592455278,-0.0280363244199663,Homo sapiens,ID2,tf,LoVo,None,Colon,0,ID2
68571|POU3F2,0.937786686134119,-0.0278959372823152,Homo sapiens,POU3F2,tf,None,Neural Progenitor Cell,None,1,POU3F2
42660|FOXQ1,0.937803265563605,-0.0278882593197279,Homo sapiens,FOXQ1,tf,LoVo,None,Colon,0,FOXQ1
68194|ATRX,0.93785935595182,-0.0278622847699156,Homo sapiens,ATRX,cr,LAN6,None,None,1,ATRX
77040|ZNF782,0.937861688600595,-0.0278612045917149,Homo sapiens,ZNF782,tf,293T,None,None,0,ZNF782
63179|IKZF1,0.93796993417934,-0.0278110823344499,Homo sapiens,IKZF1,tf,HepG2,Epithelium,Liver,1,IKZF1
65181|ZNF250,0.938295150006277,-0.0276605285116761,Homo sapiens,ZNF250,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF250
75293|POLR3G,0.938353006809459,-0.0276337500340172,Homo sapiens,POLR3G,tf,NT2-D1,Stem cell,None,1,POLR3G
36237|XRN2,0.938541233544064,-0.0275466424808028,Homo sapiens,XRN2,not sure,HeLa,Epithelium,Cervix,0,XRN2
77136|ZNF334,0.938702452213234,-0.0274720476063026,Homo sapiens,ZNF334,tf,293T,None,None,1,ZNF334
65067|ZNF547,0.938923840412081,-0.0273696335381349,Homo sapiens,ZNF547,,HEK293,Epithelium,Embryonic Kidney,1,ZNF547
77089|ZNF562,0.939074866703328,-0.0272997827072438,Homo sapiens,ZNF562,tf,293T,None,None,1,ZNF562
35703|UBE2I,0.939084302567733,-0.0272954189196476,Homo sapiens,UBE2I,other,WI-38,Fibroblast,Lung,0,UBE2I
42726|IRF2,0.939316570362399,-0.0271880162629355,Homo sapiens,IRF2,predicted transcription factor,LoVo,None,Colon,0,IRF2
73938|ZNF584,0.939335428137254,-0.0271792974288278,Homo sapiens,ZNF584,,293T,None,None,1,ZNF584
77163|ZNF19,0.939549335075461,-0.0270804104665994,Homo sapiens,ZNF19,tf,293T,None,None,1,ZNF19
56282|BRD1,0.939616459037999,-0.0270493843946718,Homo sapiens,BRD1,cr,HEK293T,Epithelium,Embryonic Kidney,0,BRD1
77189|ZFP69,0.939818756290338,-0.0269558918603001,Homo sapiens,ZFP69,tf,293T,None,None,1,ZFP69
70543|VDR,0.939891942627756,-0.0269220734407678,Homo sapiens,VDR,tf,THP-1,Macrophage,None,1,VDR
64675|IRF1,0.940192436333459,-0.0267832469489304,Homo sapiens,IRF1,tf,K562,Erythroblast,Bone Marrow,1,IRF1
64376|TBX21,0.940376834140654,-0.026698078110267,Homo sapiens,TBX21,tf,GM12878,B Lymphocyte,Blood,1,TBX21
77035|ZNF790,0.940631085848321,-0.0265806728477443,Homo sapiens,ZNF790,tf,293T,None,None,0,ZNF790
1230|GTF3C1,0.940657042957223,-0.0265686884749194,Homo sapiens,GTF3C1,tf,HeLa,Epithelium,Cervix,0,GTF3C1
77115|ZNF45,0.94079397978254,-0.0265054703448796,Homo sapiens,ZNF45,other,293T,None,None,0,ZNF45
42697|NEUROD2,0.94091330910328,-0.0264503883819177,Homo sapiens,NEUROD2,tf,LoVo,None,Colon,0,NEUROD2
50249|CTBP2,0.940920140058354,-0.0264472354502952,Homo sapiens,CTBP2,tf,LNCaP,Epithelium,Prostate,1,CTBP2
38798|ZBED4,0.940954028266179,-0.0264315941689502,Homo sapiens,ZBED4,tf,LoVo,None,Colon,0,ZBED4
42690|LHX6,0.941171049658919,-0.0263314401517224,Homo sapiens,LHX6,tf,LoVo,None,Colon,0,LHX6
38821|HIVEP1,0.941453438450924,-0.0262011540582254,Homo sapiens,HIVEP1,tf,LoVo,None,Colon,0,HIVEP1
42867|SKI,0.941608572065601,-0.0261295964859437,Homo sapiens,SKI,predicted chromatin regulator,LoVo,None,Colon,0,SKI
65089|ZNF136,0.941738551395134,-0.0260696507595671,Homo sapiens,ZNF136,,HEK293,Epithelium,Embryonic Kidney,1,ZNF136
8552|PCGF2,0.941907192354445,-0.0259918868397957,Homo sapiens,PCGF2,cr,HEK293T,Epithelium,Embryonic Kidney,0,PCGF2
74646|TSC22D4,0.94199740783261,-0.0259502922873162,Homo sapiens,TSC22D4,,GM12878,B Lymphocyte,Blood,1,TSC22D4
76888|TERT,0.942034336618308,-0.0259332671306001,Homo sapiens,TERT,other,VA13,Fibroblast,Lung,1,TERT
42701|NKX6-1,0.942049020230698,-0.0259264977784772,Homo sapiens,NKX6-1,tf,LoVo,None,Colon,0,NKX6-1
77132|ZNF354B,0.942134472704039,-0.0258871050783484,Homo sapiens,ZNF354B,tf,293T,None,None,1,ZNF354B
67684|ZBTB7A,0.942145569914228,-0.0258819896421705,Homo sapiens,ZBTB7A,predicted transcription factor,None,Erythroblast,None,0,ZBTB7A
42831|HAND1,0.942289262288937,-0.0258157577890097,Homo sapiens,HAND1,not sure,LoVo,None,Colon,0,HAND1
38652|NR2F2,0.942376259516826,-0.0257756632304767,Homo sapiens,NR2F2,tf,LoVo,None,Colon,0,NR2F2
46251|MBD4,0.942416534947924,-0.0257571026783181,Homo sapiens,MBD4,cr,HepG2,Epithelium,Liver,1,MBD4
77066|ZNF671,0.942447795772164,-0.0257426969693794,Homo sapiens,ZNF671,tf,293T,None,None,1,ZNF671
55211|MAPK1,0.942656113795901,-0.0256467114185578,Homo sapiens,MAPK1,predicted chromatin regulator,HeLa,Epithelium,Cervix,1,MAPK1
69821|MDM2,0.942913837855102,-0.0255279906706333,Homo sapiens,MDM2,cr,H1299,Epithelium,Lung,1,MDM2
65212|ZNF513,0.943042962416522,-0.0254685215623459,Homo sapiens,ZNF513,,HEK293,Epithelium,Embryonic Kidney,1,ZNF513
45247|SIRT6,0.943130317730116,-0.0254282941547313,Homo sapiens,SIRT6,cr,H1,Embryonic Stem Cell,Embryo,0,SIRT6
36113|FANCD2,0.943289930232675,-0.025354801697953,Homo sapiens,FANCD2,predicted chromatin regulator,HEK293T,Epithelium,Embryonic Kidney,0,FANCD2
38834|SP3,0.943388627434292,-0.0253093634860154,Homo sapiens,SP3,tf,LoVo,None,Colon,0,SP3
42666|HIVEP3,0.94339502267439,-0.0253064194097461,Homo sapiens,HIVEP3,tf,LoVo,None,Colon,0,HIVEP3
77079|ZNF605,0.943483531944153,-0.0252656758363038,Homo sapiens,ZNF605,other,293T,None,None,1,ZNF605
77105|ZNF496,0.943528381214213,-0.0252450317795574,Homo sapiens,ZNF496,tf,293T,None,None,0,ZNF496
72433|SMARCA2,0.943566333416015,-0.0252275632002718,Homo sapiens,SMARCA2,cr,LNCaP,Epithelium,Prostate,0,SMARCA2
68064|POLR3D,0.943687526773123,-0.0251717852178627,Homo sapiens,POLR3D,tf,IMR90hTert,Fibroblast,Fetal Lung,1,POLR3D
56960|GTF2B,0.9437728200045,-0.0251325341895489,Homo sapiens,GTF2B,tf,HeLa,Epithelium,Cervix,0,GTF2B
62966|HDGF,0.943933604831513,-0.0250585523856037,Homo sapiens,HDGF,,MCF-7,Epithelium,Breast,1,HDGF
54657|TLX1,0.944056896084348,-0.0250018310082202,Homo sapiens,TLX1,tf,ALL-SIL,T Lymphocyte,Blood,1,TLX1
77141|ZNF302,0.944083417373506,-0.0249896305912779,Homo sapiens,ZNF302,tf,293T,None,None,1,ZNF302
77153|ZNF25,0.944147195536908,-0.0249602925387619,Homo sapiens,ZNF25,tf,293T,None,None,0,ZNF25
77073|ZNF619,0.944448424218617,-0.0248217536646925,Homo sapiens,ZNF619,tf,293T,None,None,0,ZNF619
8673|STAG1,0.944680915149485,-0.0247148583592477,Homo sapiens,STAG1,not sure,None,Fibroblast,Embryo,0,STAG1
73923|ZNF8,0.944855022386872,-0.0246348240913956,Homo sapiens,ZNF8,,293T,None,None,0,ZNF8
42700|NKX2-8,0.944873932593682,-0.0246261322645092,Homo sapiens,NKX2-8,tf,LoVo,None,Colon,0,NKX2-8
42645|BARX1,0.945130608058112,-0.0245081719780341,Homo sapiens,BARX1,tf,LoVo,None,Colon,0,BARX1
34479|NFKBIA,0.945399474551132,-0.0243846434120001,Homo sapiens,NFKBIA,other,None,Keratinocyte,Foreskin,0,NFKBIA
77188|ZFP90,0.945425587151964,-0.0243726480575062,Homo sapiens,ZFP90,tf,293T,None,None,1,ZFP90
77038|ZNF785,0.945444983789783,-0.0243637380317203,Homo sapiens,ZNF785,tf,293T,None,None,0,ZNF785
42888|ZNF395,0.94549732140658,-0.0243396971732401,Homo sapiens,ZNF395,predicted transcription factor,LoVo,None,Colon,0,ZNF395
50250|CTBP1,0.94556927455305,-0.0243066482530705,Homo sapiens,CTBP1,tf,LNCaP,Epithelium,Prostate,1,CTBP1
38646|ELF3,0.945791982302277,-0.0242043719199136,Homo sapiens,ELF3,tf,LoVo,None,Colon,0,ELF3
55206|EGFR,0.945832779459037,-0.0241856388387876,Homo sapiens,EGFR,not sure,HeLa,Epithelium,Cervix,1,EGFR
77021|ZNF880,0.945838580467503,-0.0241829752197048,Homo sapiens,ZNF880,other,293T,None,None,0,ZNF880
71278|KAT2A,0.945923696772124,-0.0241438946841782,Homo sapiens,KAT2A,cr,BGC823,human gastric cancer cells,None,1,KAT2A
77029|ZNF7,0.946012158233227,-0.0241032819706504,Homo sapiens,ZNF7,tf,293T,None,None,0,ZNF7
52549|SOX10,0.946187945560228,-0.0240225891663622,Homo sapiens,SOX10,tf,501-Mel,Melanoma Cell,None,1,SOX10
76456|USP7,0.946248276883691,-0.0239948983405749,Homo sapiens,USP7,tf,H1299,Epithelium,Lung,0,USP7
73091|RPA2,0.946363558637943,-0.0239419913166854,Homo sapiens,RPA2,other,HeLa,Epithelium,Cervix,0,RPA2
51010|NR2C2,0.94667187730714,-0.0238005242365224,Homo sapiens,NR2C2,tf,None,Erythroid Cell,None,1,NR2C2
73978|ZFP69B,0.946922856774159,-0.0236854003440929,Homo sapiens,ZFP69B,,293T,None,None,1,ZFP69B
38655|HOXC6,0.946934476843606,-0.0236800709753486,Homo sapiens,HOXC6,tf,LoVo,None,Colon,0,HOXC6
38754|GLI3,0.94722598092485,-0.0235463984404615,Homo sapiens,GLI3,tf,LoVo,None,Colon,0,GLI3
42729|KLF15,0.947299914787499,-0.0235125017609145,Homo sapiens,KLF15,tf,LoVo,None,Colon,0,KLF15
42866|RLF,0.947460321429728,-0.0234389687424188,Homo sapiens,RLF,not sure,LoVo,None,Colon,0,RLF
71021|CLOCK,0.947522747648513,-0.0234103549117238,Homo sapiens,CLOCK,tf,U2OS,Osteosarcoma cell,None,1,CLOCK
38860|CASP8AP2,0.947548668489553,-0.0233984743270295,Homo sapiens,CASP8AP2,tf,LoVo,None,Colon,1,CASP8AP2
71070|MBD3,0.947609253175237,-0.0233707071479588,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,0,MBD3
62620|CHAMP1,0.947649162111051,-0.023352417050455,Homo sapiens,CHAMP1,,K562,Erythroblast,Bone Marrow,1,CHAMP1
77505|None,0.948003022803867,-0.0231902778676864,Homo sapiens,None,None,None,Patient,None,1,None
77057|ZNF701,0.94806549738492,-0.0231616582629293,Homo sapiens,ZNF701,tf,293T,None,None,1,ZNF701
62531|ZNF585B,0.948106913905602,-0.0231426863948781,Homo sapiens,ZNF585B,,HEK293,Epithelium,Embryonic Kidney,1,ZNF585B
65157|ZNF260,0.94816309889016,-0.0231169507890813,Homo sapiens,ZNF260,,HEK293,Epithelium,Embryonic Kidney,1,ZNF260
70797|HINFP,0.948343678849156,-0.0230342462283683,Homo sapiens,HINFP,tf,hTERT-RPE1,Epithelium,None,0,HINFP
69522|INO80,0.948506715758033,-0.0229595898081809,Homo sapiens,INO80,predicted chromatin regulator,A375,Melanoma Cell,None,0,INO80
38751|USF2,0.948683668186866,-0.0228785758369159,Homo sapiens,USF2,tf,LoVo,None,Colon,0,USF2
35107|DOT1L,0.948885043020158,-0.0227863989595204,Homo sapiens,DOT1L,cr,NCCIT,None,Embryo,0,DOT1L
49156|COIL,0.949133983558941,-0.0226724764946545,Homo sapiens,COIL,other,HeLa,Epithelium,Cervix,1,COIL
63992|ETS2,0.94915756717351,-0.022661685492959,Homo sapiens,ETS2,tf,K562,Erythroblast,Bone Marrow,1,ETS2
49460|552-SKD,0.949252527007349,-0.0226182380502809,Homo sapiens,552-SKD,other,MCF-7,Epithelium,Breast,0,552-SKD
42852|HOXC13,0.94938963431714,-0.0225555143318393,Homo sapiens,HOXC13,tf,LoVo,None,Colon,0,HOXC13
64360|ZNF788,0.949645976686461,-0.0224382673707974,Homo sapiens,ZNF788,,HEK293,Epithelium,Embryonic Kidney,1,ZNF788
63455|GATAD2B,0.94971230510516,-0.0224079349511352,Homo sapiens,GATAD2B,,MCF-7,Epithelium,Breast,1,GATAD2B
38642|ZNF236,0.950240737304222,-0.0221663550921515,Homo sapiens,ZNF236,tf,LoVo,None,Colon,0,ZNF236
71485|UBTF,0.950250414313677,-0.0221619323703682,Homo sapiens,UBTF,tf,None,hESC,None,1,UBTF
38752|DMRT1,0.95040984341421,-0.0220890743427464,Homo sapiens,DMRT1,tf,LoVo,None,Colon,0,DMRT1
77179|ZNF10,0.950425750391769,-0.0220818056314488,Homo sapiens,ZNF10,tf,293T,None,None,1,ZNF10
38788|EMX1,0.95067106759009,-0.0219697230640272,Homo sapiens,EMX1,tf,LoVo,None,Colon,0,EMX1
77116|ZNF44,0.950811679759923,-0.0219054920425855,Homo sapiens,ZNF44,tf,293T,None,None,1,ZNF44
77147|ZNF283,0.951232619805468,-0.0217132652453243,Homo sapiens,ZNF283,other,293T,None,None,1,ZNF283
77156|ZNF235,0.951775305125661,-0.0214655676469374,Homo sapiens,ZNF235,tf,293T,None,None,1,ZNF235
77083|ZNF571,0.951927929496697,-0.021395930824263,Homo sapiens,ZNF571,tf,293T,None,None,1,ZNF571
49953|KDM3A,0.952212813723617,-0.0212659786144839,Homo sapiens,KDM3A,cr,Jurkat,T Lymphocyte,Blood,1,KDM3A
42704|NR4A2,0.952749877203435,-0.0210210985304729,Homo sapiens,NR4A2,tf,LoVo,None,Colon,1,NR4A2
77145|ZNF285,0.952938353878076,-0.0209351932090294,Homo sapiens,ZNF285,other,293T,None,None,0,ZNF285
77082|ZNF573,0.952951834897168,-0.020929049379509,Homo sapiens,ZNF573,tf,293T,None,None,1,ZNF573
77087|ZNF565,0.952960331467844,-0.0209251772034193,Homo sapiens,ZNF565,tf,293T,None,None,1,ZNF565
65070|ZNF175,0.952969792811514,-0.0209208653881067,Homo sapiens,ZNF175,,HEK293,Epithelium,Embryonic Kidney,1,ZNF175
42850|GRHL1,0.952993733622305,-0.020909955040794,Homo sapiens,GRHL1,predicted transcription factor,LoVo,None,Colon,1,GRHL1
63316|SCRT2,0.953329725151984,-0.0207568653139219,Homo sapiens,SCRT2,,HEK293,Epithelium,Embryonic Kidney,1,SCRT2
63265|PTTG1,0.953502227180239,-0.0206782881964149,Homo sapiens,PTTG1,,K562,Erythroblast,Bone Marrow,1,PTTG1
64978|WT1,0.953832332184068,-0.0205279603136221,Homo sapiens,WT1,tf,HEK293,Epithelium,Embryonic Kidney,1,WT1
5929|GABPA,0.954024836116623,-0.0204403191659241,Homo sapiens,GABPA,tf,RWPE1,Epithelium,Prostate,0,GABPA
65104|ZNF596,0.954088285584971,-0.0204114364401781,Homo sapiens,ZNF596,,HEK293,Epithelium,Embryonic Kidney,0,ZNF596
77091|ZNF557,0.954118730520104,-0.0203975783344067,Homo sapiens,ZNF557,tf,293T,None,None,1,ZNF557
42742|PPARA,0.954310170404178,-0.0203104477260742,Homo sapiens,PPARA,tf,LoVo,None,Colon,0,PPARA
77020|ZNF891,0.954322473585641,-0.0203048487399768,Homo sapiens,ZNF891,other,293T,None,None,0,ZNF891
73934|ZNF669,0.954377303983639,-0.020279897158196,Homo sapiens,ZNF669,,293T,None,None,1,ZNF669
63151|SRSF3,0.954886859099621,-0.0200480832639955,Homo sapiens,SRSF3,,K562,Erythroblast,Bone Marrow,0,SRSF3
65065|ZNF595,0.955170375600596,-0.0199191555537998,Homo sapiens,ZNF595,,HEK293,Epithelium,Embryonic Kidney,1,ZNF595
77072|ZNF620,0.955182541680035,-0.0199136239464001,Homo sapiens,ZNF620,tf,293T,None,None,0,ZNF620
