,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
42696|MYF6,2.4379968465437774e-05,Homo sapiens,MYF6,tf,LoVo,None,Colon,1,MYF6
65212|ZNF513,2.4467693385654687e-05,Homo sapiens,ZNF513,,HEK293,Epithelium,Embryonic Kidney,1,ZNF513
40319|SIRT3,2.4559699401960344e-05,Homo sapiens,SIRT3,cr,U2OS,None,Bone,0,SIRT3
77070|ZNF626,2.481442609941764e-05,Homo sapiens,ZNF626,other,293T,None,None,0,ZNF626
73934|ZNF669,2.4889597650956663e-05,Homo sapiens,ZNF669,,293T,None,None,1,ZNF669
74280|TERF2,2.5074976945427263e-05,Homo sapiens,TERF2,predicted chromatin regulator,HeLa,None,None,1,TERF2
59015|EP400,2.51825151474927e-05,Homo sapiens,EP400,cr,U2OS,None,Bone,0,EP400
1348|SMC4,2.5221413163634132e-05,Homo sapiens,SMC4,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,SMC4
53090|HOXB7,2.540618202012679e-05,Homo sapiens,HOXB7,tf,BT-474,Epithelium,Mammary Gland,0,HOXB7
76586|SIX1,2.5520050759841872e-05,Homo sapiens,SIX1,other,None,Cortex,Kidney,1,SIX1
77105|ZNF496,2.5596634422420106e-05,Homo sapiens,ZNF496,tf,293T,None,None,0,ZNF496
38780|LMX1B,2.5670477166395145e-05,Homo sapiens,LMX1B,tf,LoVo,None,Colon,0,LMX1B
77056|ZNF705G,2.570905042720284e-05,Homo sapiens,ZNF705G,other,293T,None,None,0,ZNF705G
42666|HIVEP3,2.5744083393286488e-05,Homo sapiens,HIVEP3,tf,LoVo,None,Colon,0,HIVEP3
77233|FOXR2,2.574657355014498e-05,Homo sapiens,FOXR2,tf,MDA-MB-468,None,Breast,0,FOXR2
76845|EBF3,2.5747492044536635e-05,Homo sapiens,EBF3,tf,SK-N-SH,None,None,1,EBF3
52110|CGGBP1,2.5820875043713887e-05,Homo sapiens,CGGBP1,tf,1064Sk,Epidermal cell,Foreskin,0,CGGBP1
42873|TOE1,2.5822464996994032e-05,Homo sapiens,TOE1,not sure,LoVo,None,Colon,0,TOE1
42811|BBX,2.5822464996994032e-05,Homo sapiens,BBX,tf,LoVo,None,Colon,0,BBX
42817|CDX1,2.5822464996994032e-05,Homo sapiens,CDX1,tf,LoVo,None,Colon,0,CDX1
8525|HNRNPL,2.5822464996994032e-05,Homo sapiens,HNRNPL,predicted transcription factor,HeLa,Epithelium,Cervix,0,HNRNPL
38851|MEF2C,2.5822464996994032e-05,Homo sapiens,MEF2C,predicted transcription factor,LoVo,None,Colon,0,MEF2C
42857|NFIB,2.5822464996994032e-05,Homo sapiens,NFIB,predicted transcription factor,LoVo,None,Colon,0,NFIB
49638|PRKDC,2.5822464996994032e-05,Homo sapiens,PRKDC,other,MCF-7,Epithelium,Breast,0,PRKDC
32824|DNMT1,2.5822464996994032e-05,Homo sapiens,DNMT1,cr,NCCIT,None,Embryo,0,DNMT1
42816|CDC5L,2.5822464996994032e-05,Homo sapiens,CDC5L,not sure,LoVo,None,Colon,0,CDC5L
42841|MEOX2,2.5822464996994032e-05,Homo sapiens,MEOX2,tf,LoVo,None,Colon,0,MEOX2
42824|ELF4,2.5822464996994032e-05,Homo sapiens,ELF4,tf,LoVo,None,Colon,0,ELF4
43548|C10orf12,2.5822464996994032e-05,Homo sapiens,C10orf12,not sure,HEK293T,Epithelium,Embryonic Kidney,0,C10orf12
42764|HOXB8,2.5822464996994032e-05,Homo sapiens,HOXB8,tf,LoVo,None,Colon,0,HOXB8
42835|HOXD1,2.5822464996994032e-05,Homo sapiens,HOXD1,tf,LoVo,None,Colon,0,HOXD1
42833|HOXA9,2.5822464996994032e-05,Homo sapiens,HOXA9,tf,LoVo,None,Colon,0,HOXA9
42826|FOXC1,2.5822464996994032e-05,Homo sapiens,FOXC1,tf,LoVo,None,Colon,0,FOXC1
42861|PLAG1,2.5822464996994032e-05,Homo sapiens,PLAG1,tf,LoVo,None,Colon,0,PLAG1
42669|HOXA11,2.5822654463270034e-05,Homo sapiens,HOXA11,tf,LoVo,None,Colon,0,HOXA11
42844|NFE2L1,2.5822654463270034e-05,Homo sapiens,NFE2L1,tf,LoVo,None,Colon,0,NFE2L1
42809|ARNTL2,2.5822654463270034e-05,Homo sapiens,ARNTL2,tf,LoVo,None,Colon,0,ARNTL2
42677|ID4,2.5822654463270034e-05,Homo sapiens,ID4,predicted transcription factor,LoVo,None,Colon,0,ID4
38837|MSX2,2.5822654463270034e-05,Homo sapiens,MSX2,tf,LoVo,None,Colon,0,MSX2
53471|SVIL,2.5822654463270034e-05,Homo sapiens,SVIL,other,SH-SY5Y,None,Bone Marrow,1,SVIL
2650|PAX3,2.5822654463270034e-05,Homo sapiens,PAX3,tf,RD,None,Muscle,0,PAX3
38776|TFDP2,2.5822654463270034e-05,Homo sapiens,TFDP2,tf,LoVo,None,Colon,0,TFDP2
42860|PCF11,2.5822654463270034e-05,Homo sapiens,PCF11,not sure,LoVo,None,Colon,0,PCF11
77533|H2AK119ub,2.5822654463270034e-05,Homo sapiens,H2AK119ub,,None,Fibroblast,None,1,H2AK119ub
42656|FOXF1,2.5822654463270034e-05,Homo sapiens,FOXF1,predicted transcription factor,LoVo,None,Colon,0,FOXF1
42827|FOXF2,2.5822654463270034e-05,Homo sapiens,FOXF2,predicted transcription factor,LoVo,None,Colon,0,FOXF2
42739|NR1I2,2.5822654463270034e-05,Homo sapiens,NR1I2,tf,LoVo,None,Colon,0,NR1I2
8551|PCGF1,2.5822654463270034e-05,Homo sapiens,PCGF1,cr,HEK293T,Epithelium,Embryonic Kidney,0,PCGF1
42879|ZBTB39,2.5822654463270034e-05,Homo sapiens,ZBTB39,tf,LoVo,None,Colon,0,ZBTB39
42651|EVX1,2.5822654463270034e-05,Homo sapiens,EVX1,tf,LoVo,None,Colon,0,EVX1
42822|DRAP1,2.5822654463270034e-05,Homo sapiens,DRAP1,tf,LoVo,None,Colon,0,DRAP1
42751|BACH1,2.5822654463270034e-05,Homo sapiens,BACH1,tf,LoVo,None,Colon,0,BACH1
42821|DMRT2,2.5822654463270034e-05,Homo sapiens,DMRT2,tf,LoVo,None,Colon,0,DMRT2
42874|TSHZ1,2.5822654463270034e-05,Homo sapiens,TSHZ1,tf,LoVo,None,Colon,0,TSHZ1
49198|F2RL1,2.5822654463270034e-05,Homo sapiens,F2RL1,not sure,HEK293,Epithelium,Embryonic Kidney,0,F2RL1
8554|PCGF5,2.5822654463270034e-05,Homo sapiens,PCGF5,predicted chromatin regulator,HEK293T,Epithelium,Embryonic Kidney,0,PCGF5
55206|EGFR,2.582281421009691e-05,Homo sapiens,EGFR,not sure,HeLa,Epithelium,Cervix,1,EGFR
42683|ISL2,2.5822826478894e-05,Homo sapiens,ISL2,tf,LoVo,None,Colon,0,ISL2
42855|MYBL1,2.5822826478894e-05,Homo sapiens,MYBL1,tf,LoVo,None,Colon,0,MYBL1
"52213|HBG1, HBG2",2.5822826478894e-05,Homo sapiens,"HBG1, HBG2",other,HEK293T,Epithelium,Embryonic Kidney,0,"HBG1, HBG2"
42684|KLF13,2.5822826478894e-05,Homo sapiens,KLF13,tf,LoVo,None,Colon,0,KLF13
42679|IRF3,2.5822826478894e-05,Homo sapiens,IRF3,tf,LoVo,None,Colon,0,IRF3
42678|IKZF5,2.5822826478894e-05,Homo sapiens,IKZF5,tf,LoVo,None,Colon,0,IKZF5
76550|POLB,2.5822826478894e-05,Homo sapiens,POLB,other,MCF-7,MCF 7 Cells,None,1,POLB
42676|HOXD9,2.5822826478894e-05,Homo sapiens,HOXD9,tf,LoVo,None,Colon,0,HOXD9
42675|HOXD4,2.5822826478894e-05,Homo sapiens,HOXD4,tf,LoVo,None,Colon,0,HOXD4
42670|HOXB1,2.5822826478894e-05,Homo sapiens,HOXB1,tf,LoVo,None,Colon,0,HOXB1
38710|SATB1,2.5822826478894e-05,Homo sapiens,SATB1,tf,LoVo,None,Colon,0,SATB1
70104|DROSHA,2.5822826478894e-05,Homo sapiens,DROSHA,,HeLa,Epithelium,Cervix,1,DROSHA
42672|HOXB5,2.5822826478894e-05,Homo sapiens,HOXB5,tf,LoVo,None,Colon,0,HOXB5
42674|HOXD13,2.5822826478894e-05,Homo sapiens,HOXD13,tf,LoVo,None,Colon,0,HOXD13
42781|SALL4,2.58229969719026e-05,Homo sapiens,SALL4,tf,LoVo,None,Colon,0,SALL4
42663|HESX1,2.58229969719026e-05,Homo sapiens,HESX1,tf,LoVo,None,Colon,1,HESX1
65172|ZNF22,2.58229969719026e-05,Homo sapiens,ZNF22,,HEK293,Epithelium,Embryonic Kidney,0,ZNF22
38725|TFE3,2.58229969719026e-05,Homo sapiens,TFE3,tf,LoVo,None,Colon,0,TFE3
70103|HIST1H1B,2.58229969719026e-05,Homo sapiens,HIST1H1B,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,HIST1H1B
38816|IRX3,2.58229969719026e-05,Homo sapiens,IRX3,tf,LoVo,None,Colon,0,IRX3
42652|FERD3L,2.58229969719026e-05,Homo sapiens,FERD3L,tf,LoVo,None,Colon,0,FERD3L
38775|CIC,2.58229969719026e-05,Homo sapiens,CIC,tf,LoVo,None,Colon,0,CIC
64420|PRDM12,2.582300293269002e-05,Homo sapiens,PRDM12,,HEK293,Epithelium,Embryonic Kidney,1,PRDM12
42808|ADNP2,2.5823171259431454e-05,Homo sapiens,ADNP2,tf,LoVo,None,Colon,1,ADNP2
56895|MAP1LC3A,2.5823172708105968e-05,Homo sapiens,MAP1LC3A,other,IMR90,Fibroblast,Lung,0,MAP1LC3A
42856|NFE2L3,2.5823172708105968e-05,Homo sapiens,NFE2L3,tf,LoVo,None,Colon,0,NFE2L3
38637|OTX1,2.5823172708105968e-05,Homo sapiens,OTX1,tf,LoVo,None,Colon,0,OTX1
69821|MDM2,2.5823175602512904e-05,Homo sapiens,MDM2,cr,H1299,Epithelium,Lung,1,MDM2
42767|ID2,2.5823357801046942e-05,Homo sapiens,ID2,tf,LoVo,None,Colon,0,ID2
44356|ERCC6,2.5823357801046942e-05,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,None,0,ERCC6
76675|HP1BP3,2.5823357801046942e-05,Homo sapiens,HP1BP3,other,HeLa,None,None,0,HP1BP3
42830|GZF1,2.5823357801046942e-05,Homo sapiens,GZF1,tf,LoVo,None,Colon,0,GZF1
42671|HOXB2,2.5823357801046942e-05,Homo sapiens,HOXB2,tf,LoVo,None,Colon,0,HOXB2
42695|MTF1,2.5823357801046942e-05,Homo sapiens,MTF1,cr,LoVo,None,Colon,0,MTF1
42868|SNAPC4,2.5823555343085225e-05,Homo sapiens,SNAPC4,not sure,LoVo,None,Colon,0,SNAPC4
57109|EPO,2.5823555343085225e-05,Homo sapiens,EPO,not sure,RL95-2,None,Uterus,1,EPO
77363|ZNF516,2.582376799797892e-05,Homo sapiens,ZNF516,tf,MCF-7,None,Breast,1,ZNF516
38745|PITX1,2.5823998269669524e-05,Homo sapiens,PITX1,tf,LoVo,None,Colon,0,PITX1
55216|MAP2K1,2.5825504442966718e-05,Homo sapiens,MAP2K1,not sure,HeLa,Epithelium,Cervix,1,MAP2K1
38849|MEIS2,2.5825896857401e-05,Homo sapiens,MEIS2,tf,LoVo,None,Colon,0,MEIS2
42726|IRF2,2.5860951686940137e-05,Homo sapiens,IRF2,predicted transcription factor,LoVo,None,Colon,0,IRF2
42724|HOXD11,2.5867294680570474e-05,Homo sapiens,HOXD11,tf,LoVo,None,Colon,0,HOXD11
38675|ZZZ3,2.5898501098353677e-05,Homo sapiens,ZZZ3,predicted transcription factor,LoVo,None,Colon,0,ZZZ3
38828|BTF3,2.5935782512531702e-05,Homo sapiens,BTF3,tf,LoVo,None,Colon,0,BTF3
73091|RPA2,2.59769904095708e-05,Homo sapiens,RPA2,other,HeLa,Epithelium,Cervix,0,RPA2
76669|DDX11,2.6052260007347616e-05,Homo sapiens,DDX11,other,A549,Epithelium,Lung,0,DDX11
42837|KCMF1,2.6116649869900588e-05,Homo sapiens,KCMF1,not sure,LoVo,None,Colon,0,KCMF1
42881|ZBTB4,2.612347972952289e-05,Homo sapiens,ZBTB4,tf,LoVo,None,Colon,0,ZBTB4
42872|THAP4,2.6127620406657392e-05,Homo sapiens,THAP4,tf,LoVo,None,Colon,0,THAP4
42697|NEUROD2,2.6127621049865102e-05,Homo sapiens,NEUROD2,tf,LoVo,None,Colon,0,NEUROD2
42694|MSC,2.6127919449558945e-05,Homo sapiens,MSC,tf,LoVo,None,Colon,0,MSC
64673|ZNF707,2.617585368847042e-05,Homo sapiens,ZNF707,,HEK293,Epithelium,Embryonic Kidney,1,ZNF707
42867|SKI,2.6242615141058856e-05,Homo sapiens,SKI,predicted chromatin regulator,LoVo,None,Colon,0,SKI
52787|CIITA,2.6243015791682645e-05,Homo sapiens,CIITA,predicted transcription factor,Raji,B Lymphocyte,Blood,1,CIITA
44757|DICER1,2.6247417333813416e-05,Homo sapiens,DICER1,not sure,HEK293,Epithelium,Embryonic Kidney,0,DICER1
73970|ZNF202,2.6252001157800464e-05,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
42862|PRDM4,2.6281718535914322e-05,Homo sapiens,PRDM4,tf,LoVo,None,Colon,0,PRDM4
77270|ZNF410,2.6281850355136527e-05,Homo sapiens,ZNF410,tf,K562,Erythroblast,Bone Marrow,1,ZNF410
65136|ZNF184,2.6674597817522017e-05,Homo sapiens,ZNF184,,HEK293,Epithelium,Embryonic Kidney,0,ZNF184
77080|ZNF587,2.667832644853707e-05,Homo sapiens,ZNF587,tf,293T,None,None,1,ZNF587
72433|SMARCA2,2.7108547028698027e-05,Homo sapiens,SMARCA2,cr,LNCaP,Epithelium,Prostate,0,SMARCA2
65101|GTF3A,2.7267805817354773e-05,Homo sapiens,GTF3A,,HEK293,Epithelium,Embryonic Kidney,0,GTF3A
5982|SUPT20H,2.7346491708102327e-05,Homo sapiens,SUPT20H,other,HeLa,Epithelium,Cervix,0,SUPT20H
77156|ZNF235,2.7710707682981894e-05,Homo sapiens,ZNF235,tf,293T,None,None,1,ZNF235
42723|HOXB4,2.7715559462182515e-05,Homo sapiens,HOXB4,tf,LoVo,None,Colon,0,HOXB4
77145|ZNF285,2.775232149615503e-05,Homo sapiens,ZNF285,other,293T,None,None,0,ZNF285
42869|TCFL5,2.775415284617111e-05,Homo sapiens,TCFL5,tf,LoVo,None,Colon,0,TCFL5
5563|CARM1,2.785060293664099e-05,Homo sapiens,CARM1,cr,H3396,Epithelium,Mammary Gland,0,CARM1
38802|MEF2D,2.7919779668761358e-05,Homo sapiens,MEF2D,tf,LoVo,None,Colon,0,MEF2D
8661|HDAC3,2.7996300410060293e-05,Homo sapiens,HDAC3,cr,VCaP,Epithelium,Prostate,1,HDAC3
73949|ZNF418,2.8041481206664276e-05,Homo sapiens,ZNF418,,293T,None,None,1,ZNF418
1881|SNAPC2,2.8245900121348644e-05,Homo sapiens,SNAPC2,not sure,IMR90,Fibroblast,Lung,0,SNAPC2
1230|GTF3C1,2.837506730218875e-05,Homo sapiens,GTF3C1,tf,HeLa,Epithelium,Cervix,0,GTF3C1
77138|ZNF324B,2.866217997993248e-05,Homo sapiens,ZNF324B,tf,293T,None,None,0,ZNF324B
77109|ZNF484,2.866388242972473e-05,Homo sapiens,ZNF484,tf,293T,None,None,1,ZNF484
63111|HNRNPLL,2.9105137385299074e-05,Homo sapiens,HNRNPLL,,HepG2,Epithelium,Liver,1,HNRNPLL
71278|KAT2A,2.9259850622576078e-05,Homo sapiens,KAT2A,cr,BGC823,human gastric cancer cells,None,1,KAT2A
42693|MIXL1,2.9435598139615493e-05,Homo sapiens,MIXL1,tf,LoVo,None,Colon,0,MIXL1
73957|ZNF324,2.9545876973902097e-05,Homo sapiens,ZNF324,,293T,None,None,1,ZNF324
42831|HAND1,2.9556875776770575e-05,Homo sapiens,HAND1,not sure,LoVo,None,Colon,0,HAND1
38822|HOXA7,2.960368743931685e-05,Homo sapiens,HOXA7,tf,LoVo,None,Colon,0,HOXA7
65217|ZNF502,2.9736888467690736e-05,Homo sapiens,ZNF502,,HEK293,Epithelium,Embryonic Kidney,0,ZNF502
49618|RARG,2.979997073015994e-05,Homo sapiens,RARG,tf,MCF-7,Epithelium,Breast,1,RARG
72954|TBX5,2.981739921964488e-05,Homo sapiens,TBX5,tf,None,Cardiomyocyte,None,1,TBX5
8784|CHD3,2.9862108437583856e-05,Homo sapiens,CHD3,cr,K562,Erythroblast,Bone Marrow,0,CHD3
77047|ZNF75D,2.9912136348508866e-05,Homo sapiens,ZNF75D,tf,293T,None,None,1,ZNF75D
77060|ZNF684,2.9949134332796223e-05,Homo sapiens,ZNF684,tf,293T,None,None,1,ZNF684
1795|SND1,3.0112248702474087e-05,Homo sapiens,SND1,tf,IB4,Lymphocyte,Blood,1,SND1
77111|ZNF480,3.0170307753984993e-05,Homo sapiens,ZNF480,tf,293T,None,None,1,ZNF480
34372|SUMO1,3.0265242477955923e-05,Homo sapiens,SUMO1,other,HeLa,Epithelium,Cervix,1,SUMO1
77019|ZNF90,3.092805523374764e-05,Homo sapiens,ZNF90,tf,293T,None,None,0,ZNF90
76456|USP7,3.1020307659224144e-05,Homo sapiens,USP7,tf,H1299,Epithelium,Lung,0,USP7
39657|NCOR2,3.1099136982792874e-05,Homo sapiens,NCOR2,cr,LS180,Epithelium,Colon,0,NCOR2
63977|ZNF512,3.130548196494942e-05,Homo sapiens,ZNF512,,K562,Erythroblast,Bone Marrow,1,ZNF512
38798|ZBED4,3.133810434896578e-05,Homo sapiens,ZBED4,tf,LoVo,None,Colon,0,ZBED4
62811|COPS2,3.1436932317774335e-05,Homo sapiens,COPS2,,K562,Erythroblast,Bone Marrow,1,COPS2
63537|ZNF692,3.1925382643904765e-05,Homo sapiens,ZNF692,,HEK293,Epithelium,Embryonic Kidney,1,ZNF692
38648|GLI1,3.202630578502674e-05,Homo sapiens,GLI1,tf,LoVo,None,Colon,0,GLI1
38686|SOX3,3.20307512263196e-05,Homo sapiens,SOX3,predicted transcription factor,LoVo,None,Colon,0,SOX3
36364|SNAPC5,3.231978140760816e-05,Homo sapiens,SNAPC5,not sure,IMR90,Fibroblast,Lung,1,SNAPC5
77106|ZNF492,3.264211835601882e-05,Homo sapiens,ZNF492,tf,293T,None,None,0,ZNF492
62818|ZFP3,3.3031203991173985e-05,Homo sapiens,ZFP3,,HEK293,Epithelium,Embryonic Kidney,1,ZFP3
42742|PPARA,3.33192850667241e-05,Homo sapiens,PPARA,tf,LoVo,None,Colon,0,PPARA
42689|LHX5,3.332147003937136e-05,Homo sapiens,LHX5,tf,LoVo,None,Colon,1,LHX5
42719|HOXA13,3.336464589714927e-05,Homo sapiens,HOXA13,tf,LoVo,None,Colon,0,HOXA13
42886|ZNF266,3.346274843529784e-05,Homo sapiens,ZNF266,predicted transcription factor,LoVo,None,Colon,0,ZNF266
43675|CDK2,3.375651734349727e-05,Homo sapiens,CDK2,not sure,T47D-MTVL,Epithelium,Mammary Gland,0,CDK2
42690|LHX6,3.4104574372972873e-05,Homo sapiens,LHX6,tf,LoVo,None,Colon,0,LHX6
64308|ZNF837,3.414440945509467e-05,Homo sapiens,ZNF837,,HEK293,Epithelium,Embryonic Kidney,1,ZNF837
73967|ZNF225,3.419807011667553e-05,Homo sapiens,ZNF225,other,293T,None,None,1,ZNF225
63614|ZKSCAN1,3.435350526070913e-05,Homo sapiens,ZKSCAN1,tf,MCF-7,Epithelium,Breast,1,ZKSCAN1
77141|ZNF302,3.5055613011369946e-05,Homo sapiens,ZNF302,tf,293T,None,None,1,ZNF302
56848|KRAB,3.515300475009919e-05,Homo sapiens,KRAB,other,K562,Erythroblast,Bone Marrow,1,KRAB
42709|ATF6,3.526182406293765e-05,Homo sapiens,ATF6,tf,LoVo,None,Colon,0,ATF6
38764|ZNF706,3.5361281157997304e-05,Homo sapiens,ZNF706,tf,LoVo,None,Colon,0,ZNF706
58829|CD59,3.5363782610597916e-05,Homo sapiens,CD59,other,Raji,B Lymphocyte,Blood,0,CD59
38760|PDX1,3.57730105962073e-05,Homo sapiens,PDX1,tf,LoVo,None,Colon,0,PDX1
38752|DMRT1,3.6036142724737985e-05,Homo sapiens,DMRT1,tf,LoVo,None,Colon,0,DMRT1
76830|SETX,3.614861359607646e-05,Homo sapiens,SETX,other,A549,Epithelium,Lung,0,SETX
55365|LOXL1,3.635171111837643e-05,Homo sapiens,LOXL1,other,None,None,Schlemm's canal,0,LOXL1
64714|ZNF800,3.6725185859343146e-05,Homo sapiens,ZNF800,,HEK293,Epithelium,Embryonic Kidney,1,ZNF800
68236|POU2F1,3.6919574477989325e-05,Homo sapiens,POU2F1,tf,LNCaP,Epithelium,Prostate,1,POU2F1
42701|NKX6-1,3.7096414373660735e-05,Homo sapiens,NKX6-1,tf,LoVo,None,Colon,0,NKX6-1
38681|PHF20,3.7145007973082844e-05,Homo sapiens,PHF20,cr,LoVo,None,Colon,0,PHF20
42688|LHX4,3.7151988506956e-05,Homo sapiens,LHX4,tf,LoVo,None,Colon,1,LHX4
44029|PALB2,3.7305433652545794e-05,Homo sapiens,PALB2,predicted transcription factor,MCF-10A,Epithelium,Breast,1,PALB2
42768|ID3,3.735992459835691e-05,Homo sapiens,ID3,tf,LoVo,None,Colon,0,ID3
63821|GTF2E2,3.752508995763515e-05,Homo sapiens,GTF2E2,tf,K562,Erythroblast,Bone Marrow,0,GTF2E2
8560|RYBP,3.758272428838749e-05,Homo sapiens,RYBP,tf,HEK293T,Epithelium,Embryonic Kidney,1,RYBP
38655|HOXC6,3.781271802599795e-05,Homo sapiens,HOXC6,tf,LoVo,None,Colon,0,HOXC6
38826|ZIC2,3.816806527762173e-05,Homo sapiens,ZIC2,tf,LoVo,None,Colon,0,ZIC2
39008|H3Pan,3.845292332604888e-05,Homo sapiens,H3Pan,other,A549,Epithelium,Lung,0,H3Pan
38781|NEUROG3,3.845823686954297e-05,Homo sapiens,NEUROG3,tf,LoVo,None,Colon,0,NEUROG3
38846|CEBPZ,3.8630674393025366e-05,Homo sapiens,CEBPZ,tf,LoVo,None,Colon,0,CEBPZ
65182|ZNF708,3.879893224201236e-05,Homo sapiens,ZNF708,,HEK293,Epithelium,Embryonic Kidney,1,ZNF708
70856|CASP8AP2,3.9246644418122756e-05,Homo sapiens,CASP8AP2,tf,U2OS,osteosarcoma,None,0,CASP8AP2
58465|ARID1B,3.930343116353985e-05,Homo sapiens,ARID1B,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID1B
38779|TEAD2,3.942017005159615e-05,Homo sapiens,TEAD2,tf,LoVo,None,Colon,1,TEAD2
46251|MBD4,3.961907056126979e-05,Homo sapiens,MBD4,cr,HepG2,Epithelium,Liver,1,MBD4
38845|DBP,4.028130355915316e-05,Homo sapiens,DBP,tf,LoVo,None,Colon,0,DBP
45891|ZC3H11A,4.028578314990705e-05,Homo sapiens,ZC3H11A,other,K562,Erythroblast,Bone Marrow,0,ZC3H11A
76671|SMARCA1,4.0457173561547766e-05,Homo sapiens,SMARCA1,cr,LNCaP,Epithelium,Prostate,0,SMARCA1
77102|ZNF525,4.062769180596115e-05,Homo sapiens,ZNF525,other,293T,None,None,1,ZNF525
76685|CDKN1B,4.09264730009129e-05,Homo sapiens,CDKN1B,other,MM1.S,B Lymphocyte,Blood,1,CDKN1B
77083|ZNF571,4.098498068783041e-05,Homo sapiens,ZNF571,tf,293T,None,None,1,ZNF571
35287|BRDU,4.1185322222359044e-05,Homo sapiens,BRDU,other,HeLa-S3,Epithelium,Cervix,1,BRDU
42703|NR3C2,4.14619363010571e-05,Homo sapiens,NR3C2,tf,LoVo,None,Colon,0,NR3C2
42699|NHLH1,4.151696451115683e-05,Homo sapiens,NHLH1,predicted transcription factor,LoVo,None,Colon,0,NHLH1
42704|NR4A2,4.1519644141618794e-05,Homo sapiens,NR4A2,tf,LoVo,None,Colon,1,NR4A2
77099|ZNF530,4.187169890140785e-05,Homo sapiens,ZNF530,tf,293T,None,None,1,ZNF530
43085|7SK,4.1932958447399304e-05,Homo sapiens,7SK,other,HEK293T,Epithelium,Embryonic Kidney,0,7SK
65207|MZF1,4.237048817301581e-05,Homo sapiens,MZF1,tf,HEK293,Epithelium,Embryonic Kidney,1,MZF1
38688|NKX2-5,4.2428282431172804e-05,Homo sapiens,NKX2-5,tf,LoVo,None,Colon,0,NKX2-5
77094|ZNF550,4.2544282669754185e-05,Homo sapiens,ZNF550,tf,293T,None,None,1,ZNF550
65166|ZNF322,4.2577957372502695e-05,Homo sapiens,ZNF322,,HEK293,Epithelium,Embryonic Kidney,1,ZNF322
77021|ZNF880,4.304117289277709e-05,Homo sapiens,ZNF880,other,293T,None,None,0,ZNF880
65065|ZNF595,4.339498742905734e-05,Homo sapiens,ZNF595,,HEK293,Epithelium,Embryonic Kidney,1,ZNF595
76836|GCSAM,4.361622847448565e-05,Homo sapiens,GCSAM,other,HeLa,Epithelium,Cervix,1,GCSAM
54635|HECTD1,4.382025301363779e-05,Homo sapiens,HECTD1,predicted chromatin regulator,MCF-7,Epithelium,Breast,0,HECTD1
73755|FOXD3,4.3914775205655676e-05,Homo sapiens,FOXD3,tf,A549,Epithelium,Lung,0,FOXD3
279|BRD7,4.417339044709978e-05,Homo sapiens,BRD7,tf,BJ,Fibroblast,Skin,0,BRD7
77161|ZNF211,4.4415673006781287e-05,Homo sapiens,ZNF211,tf,293T,None,None,1,ZNF211
52587|WIZ,4.474089190714681e-05,Homo sapiens,WIZ,other,HEK293T,Epithelium,Embryonic Kidney,1,WIZ
52586|ZNF644,4.474140371912849e-05,Homo sapiens,ZNF644,predicted transcription factor,HEK293T,Epithelium,Embryonic Kidney,0,ZNF644
57945|SOX15,4.544888739616004e-05,Homo sapiens,SOX15,tf,CP-A,Epithelium,Esophagus,0,SOX15
77055|ZNF714,4.5843091137198755e-05,Homo sapiens,ZNF714,other,293T,None,None,1,ZNF714
65161|ZNF774,4.597581036241971e-05,Homo sapiens,ZNF774,,HEK293,Epithelium,Embryonic Kidney,0,ZNF774
73928|ZNF778,4.6307955637869824e-05,Homo sapiens,ZNF778,,293T,None,None,1,ZNF778
38747|TOX4,4.6918555149377816e-05,Homo sapiens,TOX4,tf,LoVo,None,Colon,0,TOX4
38754|GLI3,4.697410811310698e-05,Homo sapiens,GLI3,tf,LoVo,None,Colon,0,GLI3
76974|RPA1,4.7249235615109964e-05,Homo sapiens,RPA1,other,HeLa,Epithelium,Cervix,0,RPA1
65066|ZSCAN29,4.7793009221475113e-05,Homo sapiens,ZSCAN29,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN29
74573|SPIN1,4.840495677649326e-05,Homo sapiens,SPIN1,other,T778,None,None,1,SPIN1
42805|ZNF281,4.8557986574937484e-05,Homo sapiens,ZNF281,tf,LoVo,None,Colon,0,ZNF281
42888|ZNF395,4.867635480260146e-05,Homo sapiens,ZNF395,predicted transcription factor,LoVo,None,Colon,0,ZNF395
42887|ZNF280D,4.888486677878667e-05,Homo sapiens,ZNF280D,predicted transcription factor,LoVo,None,Colon,0,ZNF280D
77069|ZNF627,4.921423344378395e-05,Homo sapiens,ZNF627,tf,293T,None,None,1,ZNF627
42852|HOXC13,4.940509342504784e-05,Homo sapiens,HOXC13,tf,LoVo,None,Colon,0,HOXC13
65142|ZNF320,4.978020660983962e-05,Homo sapiens,ZNF320,,HEK293,Epithelium,Embryonic Kidney,1,ZNF320
42944|RFX2,4.981315523377994e-05,Homo sapiens,RFX2,tf,GP5d,None,Colon,0,RFX2
75039|SMARCE1,5.0097341612431734e-05,Homo sapiens,SMARCE1,,None,HMLE-Twist-ER_0nM,None,1,SMARCE1
