,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
63241|FOXK2,2.5307814732755674e-09,Homo sapiens,FOXK2,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,FOXK2
76415|PMEL,2.6133303299147315e-09,Homo sapiens,PMEL,other,None,None,None,1,PMEL
77264|DPF1,2.8228363535554024e-09,Homo sapiens,DPF1,other,K562,Erythroblast,Bone Marrow,1,DPF1
74677|ZMYM3,2.8906831928132704e-09,Homo sapiens,ZMYM3,,HepG2,Epithelium,Liver,1,ZMYM3
62840|SP3,3.3194231252586803e-09,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1,SP3
2685|ZNF711,3.5230923733919894e-09,Homo sapiens,ZNF711,predicted transcription factor,SH-SY5Y,None,Bone Marrow,1,ZNF711
38698|E2F7,3.6391580859884698e-09,Homo sapiens,E2F7,tf,LoVo,None,Colon,1,E2F7
2094|NFYA,3.6959111882062246e-09,Homo sapiens,NFYA,tf,K562,Erythroblast,Bone Marrow,1,NFYA
63034|PRDM10,4.5759382394372494e-09,Homo sapiens,PRDM10,,HEK293,Epithelium,Embryonic Kidney,1,PRDM10
73970|ZNF202,5.005911463129564e-09,Homo sapiens,ZNF202,,293T,None,None,1,ZNF202
76496|BRPF3,5.9360352189230525e-09,Homo sapiens,BRPF3,other,RKO,Epithelium,Colon,1,BRPF3
63903|ZXDB,6.483115100319736e-09,Homo sapiens,ZXDB,,HEK293,Epithelium,Embryonic Kidney,1,ZXDB
64119|HES2,6.957896980797074e-09,Homo sapiens,HES2,tf,A549,Epithelium,Lung,1,HES2
42804|ZBTB10,8.341589585736386e-09,Homo sapiens,ZBTB10,tf,LoVo,None,Colon,1,ZBTB10
65123|ZFP64,8.357192771146771e-09,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,1,ZFP64
49949|KLF9,8.498797499090216e-09,Homo sapiens,KLF9,tf,GBM1A,Glioblastoma Stem Cell,None,1,KLF9
566|VDR,8.787148453315297e-09,Homo sapiens,VDR,tf,GM10861,Lymphocyte,Blood,1,VDR
64053|CEBPG,9.01723673507604e-09,Homo sapiens,CEBPG,tf,K562,Erythroblast,Bone Marrow,1,CEBPG
5888|LIN9,9.496231578864922e-09,Homo sapiens,LIN9,not sure,HeLa,Epithelium,Cervix,1,LIN9
72366|TCF4,1.0171950448611966e-08,Homo sapiens,TCF4,tf,Gen2.2,Plasmacytoid dendritic cell,None,1,TCF4
73854|LMO1,1.1215506690032129e-08,Homo sapiens,LMO1,not sure,Jurkat,T Lymphocyte,Blood,1,LMO1
38635|FOXD2,1.2207058641688917e-08,Homo sapiens,FOXD2,tf,LoVo,None,Colon,1,FOXD2
45882|UBTF,1.2623197820360588e-08,Homo sapiens,UBTF,tf,K562,Erythroblast,Bone Marrow,1,UBTF
64395|NR2C2,1.287170642294555e-08,Homo sapiens,NR2C2,tf,K562,Erythroblast,Bone Marrow,1,NR2C2
71069|MBD3,1.425216766826054e-08,Homo sapiens,MBD3,cr,HeLa,Epithelium,Cervix,1,MBD3
4403|KAT8,1.4400313441687018e-08,Homo sapiens,KAT8,cr,None,T Lymphocyte,Blood,1,KAT8
42752|BARX1,1.4500247613735695e-08,Homo sapiens,BARX1,tf,LoVo,None,Colon,1,BARX1
50210|DDX21,1.457735027132756e-08,Homo sapiens,DDX21,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,DDX21
74651|BATF3,1.5646080264719586e-08,Homo sapiens,BATF3,tf,GM12878,B Lymphocyte,Blood,1,BATF3
54243|FOXO1,1.9321427568996796e-08,Homo sapiens,FOXO1,tf,None,Stromal Cell,Endometrium,1,FOXO1
57960|JMJD1C,2.0217555463108994e-08,Homo sapiens,JMJD1C,predicted chromatin regulator,Kasumi-1,Myeloblast,Blood,1,JMJD1C
64653|FOXJ2,2.6259148966367718e-08,Homo sapiens,FOXJ2,tf,K562,Erythroblast,Bone Marrow,1,FOXJ2
46147|MTA3,2.7594531937236155e-08,Homo sapiens,MTA3,tf,GM12878,B Lymphocyte,Blood,1,MTA3
73411|SREBF2,2.994600439842898e-08,Homo sapiens,SREBF2,tf,PANC-1,None,None,1,SREBF2
47774|LDB1,3.4824473860162186e-08,Homo sapiens,LDB1,not sure,None,Erythroid Progenitor Cell,Blood,1,LDB1
62931|ZNF341,3.653850239038192e-08,Homo sapiens,ZNF341,,HEK293,Epithelium,Embryonic Kidney,1,ZNF341
69800|NR1H3,3.736654580199783e-08,Homo sapiens,NR1H3,tf,HT29,colorectal adenocarcinoma,None,1,NR1H3
67768|NFE2,3.971301743010969e-08,Homo sapiens,NFE2,tf,F5,Erythroid Progenitor Cell,Fetal Liver,1,NFE2
1006|EOMES,4.1347312074169196e-08,Homo sapiens,EOMES,tf,H9,Embryonic Stem Cell,Embryo,1,EOMES
63525|ZFP2,4.809299292141134e-08,Homo sapiens,ZFP2,,HEK293,Epithelium,Embryonic Kidney,1,ZFP2
45777|RCOR1,4.9178840000330126e-08,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,HeLa-S3,Epithelium,Cervix,1,RCOR1
1011|FOXH1,5.0693725051065286e-08,Homo sapiens,FOXH1,tf,H9,Embryonic Stem Cell,Embryo,1,FOXH1
77146|ZNF284,6.091946724851027e-08,Homo sapiens,ZNF284,tf,293T,None,None,1,ZNF284
45958|ZNF263,6.853915912596875e-08,Homo sapiens,ZNF263,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,ZNF263
65075|ZNF382,7.142161068118824e-08,Homo sapiens,ZNF382,,HEK293,Epithelium,Embryonic Kidney,1,ZNF382
76529|MBTD1,7.228361142974649e-08,Homo sapiens,MBTD1,other,K562,Lymphoblast,None,1,MBTD1
46109|BATF,7.317517325411416e-08,Homo sapiens,BATF,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,BATF
63031|t-IgG-control,8.632645698281038e-08,Homo sapiens,t-IgG-control,,None,None,Liver,1,t-IgG-control
35091|NCOR1,9.013299240301365e-08,Homo sapiens,NCOR1,cr,OCI-Ly1,B cell lymphoma,Bone Marrow,1,NCOR1
62554|ZNF600,9.110994725336496e-08,Homo sapiens,ZNF600,,HEK293,Epithelium,Embryonic Kidney,1,ZNF600
76709|MGEA5,9.837046383021075e-08,Homo sapiens,MGEA5,other,BJAB,None,None,1,MGEA5
64781|JUNB,1.0045654591506192e-07,Homo sapiens,JUNB,tf,GM12878,B Lymphocyte,Blood,1,JUNB
5753|POU5F1,1.0072616379863675e-07,Homo sapiens,POU5F1,tf,H9,Embryonic Stem Cell,Embryo,1,POU5F1
45231|CHD7,1.0303363884300865e-07,Homo sapiens,CHD7,cr,H1,Embryonic Stem Cell,Embryo,1,CHD7
69803|NR1H2,1.0385941862089965e-07,Homo sapiens,NR1H2,tf,HT29,colorectal adenocarcinoma,None,1,NR1H2
57659|BAHD1,1.0700543662256479e-07,Homo sapiens,BAHD1,both predicted transcription factor and chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,BAHD1
74116|RUNX2,1.1324745852192564e-07,Homo sapiens,RUNX2,tf,MCF-7,None,None,1,RUNX2
76527|EPC1,1.1473050853805233e-07,Homo sapiens,EPC1,tf,K562,Lymphoblast,None,1,EPC1
49955|KDM3A,1.2071512200950707e-07,Homo sapiens,KDM3A,cr,Jurkat,T Lymphocyte,Blood,1,KDM3A
74411|CTRL,1.2901172197210542e-07,Homo sapiens,CTRL,other,LNCaP,Epithelium,Prostate,1,CTRL
69217|BIRA,1.3084958855325013e-07,Homo sapiens,BIRA,not sure,BJAB,GCB DLBCL cells,None,1,BIRA
74907|POLR3D,1.3822364008930776e-07,Homo sapiens,POLR3D,tf,THP-1,Macrophage,None,1,POLR3D
76567|ZNF618,1.4009324583730276e-07,Homo sapiens,ZNF618,tf,293T,None,None,1,ZNF618
67613|HNF1B,1.9576026610845787e-07,Homo sapiens,HNF1B,tf,CFPAC-1,None,Pancreatic ductal,0,HNF1B
64442|ZSCAN20,2.0319796484313812e-07,Homo sapiens,ZSCAN20,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN20
49739|LMO2,2.322368785057094e-07,Homo sapiens,LMO2,not sure,Kasumi-1,Myeloblast,Blood,1,LMO2
76812|NEUROG2,2.3254073672207554e-07,Homo sapiens,NEUROG2,tf,None,Fibroblast,Fetal Lung,1,NEUROG2
73977|ZIM3,2.3357081807562352e-07,Homo sapiens,ZIM3,,293T,None,None,1,ZIM3
73929|ZNF766,2.48366563593283e-07,Homo sapiens,ZNF766,,293T,None,None,1,ZNF766
50699|GTF2I,2.740597752071139e-07,Homo sapiens,GTF2I,tf,None,Fibroblast,None,1,GTF2I
39350|KLF1,3.877209114322433e-07,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
55543|RAG2,3.957260949483121e-07,Homo sapiens,RAG2,cr,None,Thymocyte,None,1,RAG2
63302|NKRF,4.438777300164176e-07,Homo sapiens,NKRF,,K562,Erythroblast,Bone Marrow,1,NKRF
74397|IL1B,4.5127646469689253e-07,Homo sapiens,IL1B,other,MCF-7,None,Breast,1,IL1B
6710|SRC,4.686756405747339e-07,Homo sapiens,SRC,not sure,OCI-Ly2,Epithelium,Mammary Gland,1,SRC
45919|ZMIZ1,5.621843567338303e-07,Homo sapiens,ZMIZ1,not sure,K562,Erythroblast,Bone Marrow,1,ZMIZ1
76965|CNOT3,6.951290375534214e-07,Homo sapiens,CNOT3,tf,None,None,Snap-frozen tissue,1,CNOT3
45755|ELK4,7.81665123017472e-07,Homo sapiens,ELK4,tf,HeLa-S3,Epithelium,Cervix,1,ELK4
76858|IRAK4,8.319862158101543e-07,Homo sapiens,IRAK4,other,SEM,B cell precursor,None,1,IRAK4
38708|HOXA2,8.451555055799531e-07,Homo sapiens,HOXA2,tf,LoVo,None,Colon,0,HOXA2
46146|STAT5A,8.699195732653209e-07,Homo sapiens,STAT5A,tf,GM12878,B Lymphocyte,Blood,1,STAT5A
49467|598-SKD,9.253224859673281e-07,Homo sapiens,598-SKD,other,MCF-7,Epithelium,Breast,1,598-SKD
65164|ZNF770,9.611657449393185e-07,Homo sapiens,ZNF770,,HEK293,Epithelium,Embryonic Kidney,1,ZNF770
65120|ZBTB26,1.0973572708850021e-06,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
35717|UBE2I,1.1731245747603758e-06,Homo sapiens,UBE2I,other,WI-38,Fibroblast,Lung,1,UBE2I
76282|EHF,1.5287812252795518e-06,Homo sapiens,EHF,tf,None,Epithelium,None,1,EHF
74647|ETV6,1.578010197067492e-06,Homo sapiens,ETV6,tf,GM12878,B Lymphocyte,Blood,1,ETV6
65106|ZNF384,1.6651811132195604e-06,Homo sapiens,ZNF384,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF384
48800|KLF4,1.712958731858727e-06,Homo sapiens,KLF4,tf,None,Keratinocyte,Foreskin,1,KLF4
39920|ICE1,1.9089618187861923e-06,Homo sapiens,ICE1,other,HCT-116,None,Colon,1,ICE1
44098|FOXP3,2.275886723190901e-06,Homo sapiens,FOXP3,tf,None,T Lymphocyte,Blood,1,FOXP3
63653|SP7,2.4007404754167183e-06,Homo sapiens,SP7,,HEK293,Epithelium,Embryonic Kidney,1,SP7
77536|REL,2.5194864251565363e-06,Homo sapiens,REL,tf,GM12878,Lymphoblastoid,None,1,REL
64786|ZNF687,2.5820147956379103e-06,Homo sapiens,ZNF687,,MCF-7,Epithelium,Breast,1,ZNF687
46129|EBF1,2.6697058307934007e-06,Homo sapiens,EBF1,tf,GM12878,B Lymphocyte,Blood,1,EBF1
49036|ERCC6,2.9894593686630166e-06,Homo sapiens,ERCC6,predicted chromatin regulator,None,Fibroblast,Skin,1,ERCC6
48692|H3F3B,3.4617134698211594e-06,Homo sapiens,H3F3B,other,None,Spermatid,None,1,H3F3B
63112|HNRNPLL,3.8015399202451228e-06,Homo sapiens,HNRNPLL,,HepG2,Epithelium,Liver,1,HNRNPLL
67600|KLF6,4.209825233747466e-06,Homo sapiens,KLF6,tf,CFPAC-1,original PDAC cell line,Pancreatic ductal,1,KLF6
2394|STAG1,4.298842038452655e-06,Homo sapiens,STAG1,not sure,MCF-7,Epithelium,Breast,1,STAG1
64369|MYNN,4.4606308552408436e-06,Homo sapiens,MYNN,tf,K562,Erythroblast,Bone Marrow,1,MYNN
65180|ZNF35,4.9932270104191545e-06,Homo sapiens,ZNF35,,HEK293,Epithelium,Embryonic Kidney,1,ZNF35
62888|ZNF518A,5.118118684699358e-06,Homo sapiens,ZNF518A,,HEK293,Epithelium,Embryonic Kidney,1,ZNF518A
39577|BACH2,5.280069058311021e-06,Homo sapiens,BACH2,tf,OCI-Ly7,B cell lymphoma,Blood,1,BACH2
56818|NR2F1,5.295726879184226e-06,Homo sapiens,NR2F1,tf,None,Neural crest cell,Cranial,1,NR2F1
65063|ZNF574,5.468200999614314e-06,Homo sapiens,ZNF574,,HEK293,Epithelium,Embryonic Kidney,1,ZNF574
77260|WDHD1,5.58478195789025e-06,Homo sapiens,WDHD1,tf,MCF-7,None,None,1,WDHD1
1346|SMARCC1,5.924170314031141e-06,Homo sapiens,SMARCC1,cr,HeLa,Epithelium,Cervix,1,SMARCC1
64555|IKZF2,6.2769753858549215e-06,Homo sapiens,IKZF2,tf,HEK293,Epithelium,Embryonic Kidney,1,IKZF2
68002|GRHL2,6.444987721232476e-06,Homo sapiens,GRHL2,tf,OVCA429,None,None,1,GRHL2
64860|EGR2,6.984205245808006e-06,Homo sapiens,EGR2,tf,HEK293,Epithelium,Embryonic Kidney,1,EGR2
38689|CREB3L2,7.107208482959315e-06,Homo sapiens,CREB3L2,tf,LoVo,None,Colon,0,CREB3L2
63535|ZEB2,7.47781692123084e-06,Homo sapiens,ZEB2,,HEK293,Epithelium,Embryonic Kidney,1,ZEB2
77448|H2AFX,8.377009508286903e-06,Homo sapiens,H2AFX,predicted chromatin regulator,IMR90,Fibroblast,Lung,1,H2AFX
63689|GLIS1,8.520055759797529e-06,Homo sapiens,GLIS1,tf,HEK293,Epithelium,Embryonic Kidney,1,GLIS1
38772|CLOCK,8.717474955899362e-06,Homo sapiens,CLOCK,tf,LoVo,None,Colon,1,CLOCK
73959|ZNF317,8.807645129393915e-06,Homo sapiens,ZNF317,,293T,None,None,1,ZNF317
62937|ZBTB40,8.951115987754221e-06,Homo sapiens,ZBTB40,,GM12878,B Lymphocyte,Blood,1,ZBTB40
46142|SIX5,1.0729273513643278e-05,Homo sapiens,SIX5,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,SIX5
8662|HDAC3,1.2194557139855178e-05,Homo sapiens,HDAC3,cr,VCaP,Epithelium,Prostate,1,HDAC3
64950|SNRNP70,1.4233711679967342e-05,Homo sapiens,SNRNP70,,HepG2,Epithelium,Liver,0,SNRNP70
65197|KLF15,1.5123988982790326e-05,Homo sapiens,KLF15,tf,HEK293,Epithelium,Embryonic Kidney,1,KLF15
42772|MXD3,1.6430441007131424e-05,Homo sapiens,MXD3,tf,LoVo,None,Colon,1,MXD3
77037|ZNF786,1.737175445304384e-05,Homo sapiens,ZNF786,tf,293T,None,None,1,ZNF786
63631|ZNF501,1.7740785922537583e-05,Homo sapiens,ZNF501,,HEK293,Epithelium,Embryonic Kidney,1,ZNF501
62904|DIDO1,1.8805761880846816e-05,Homo sapiens,DIDO1,,K562,Erythroblast,Bone Marrow,1,DIDO1
50174|HIRA,1.9042969308324942e-05,Homo sapiens,HIRA,predicted transcription factor,IMR90,Fibroblast,Lung,1,HIRA
1227|C17orf49,2.133748757959797e-05,Homo sapiens,C17orf49,cr,HeLa,Epithelium,Cervix,1,C17orf49
2400|TDRD3,2.159941833063117e-05,Homo sapiens,TDRD3,cr,MCF-7,Epithelium,Breast,1,TDRD3
49193|CSNK2A1,2.2752429378769534e-05,Homo sapiens,CSNK2A1,other,LNCaP,Epithelium,Prostate,1,CSNK2A1
69557|ASH1L,2.4065213735324775e-05,Homo sapiens,ASH1L,cr,MV4-11,Leukemia Cell,None,1,ASH1L
73932|ZNF680,2.489950611117564e-05,Homo sapiens,ZNF680,,293T,None,None,1,ZNF680
51839|MRE11A,2.4906682251857326e-05,Homo sapiens,MRE11A,not sure,LNCaP,Epithelium,Prostate,1,MRE11A
38647|ETV7,2.6637635000881232e-05,Homo sapiens,ETV7,tf,LoVo,None,Colon,1,ETV7
64745|ZKSCAN1,3.330926987982208e-05,Homo sapiens,ZKSCAN1,tf,K562,Erythroblast,Bone Marrow,1,ZKSCAN1
64241|ZNF146,3.69075893815185e-05,Homo sapiens,ZNF146,,HEK293,Epithelium,Embryonic Kidney,1,ZNF146
35052|SPDEF,3.847414388413739e-05,Homo sapiens,SPDEF,tf,MCF-7,Epithelium,Breast,1,SPDEF
39918|ZC3H8,3.905394248310268e-05,Homo sapiens,ZC3H8,tf,HCT-116,None,Colon,1,ZC3H8
58462|ARID1A,3.932928948108261e-05,Homo sapiens,ARID1A,predicted transcription factor,HepG2,Epithelium,Liver,1,ARID1A
64256|ZNF610,4.0799895879850556e-05,Homo sapiens,ZNF610,,HEK293,Epithelium,Embryonic Kidney,1,ZNF610
38812|ASCL2,4.597589363891652e-05,Homo sapiens,ASCL2,tf,LoVo,None,Colon,1,ASCL2
38799|GMEB1,5.15297110073587e-05,Homo sapiens,GMEB1,tf,LoVo,None,Colon,1,GMEB1
42871|TFCP2,5.392515965901845e-05,Homo sapiens,TFCP2,tf,LoVo,None,Colon,0,TFCP2
38820|BARX2,5.7242414066294156e-05,Homo sapiens,BARX2,tf,LoVo,None,Colon,1,BARX2
46144|MEF2C,6.0267060850327514e-05,Homo sapiens,MEF2C,predicted transcription factor,GM12878,B Lymphocyte,Blood,1,MEF2C
77449|NFKB2,6.139610643818294e-05,Homo sapiens,NFKB2,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB2
74427|ZSCAN5A,6.247431084988042e-05,Homo sapiens,ZSCAN5A,,BeWo,None,None,0,ZSCAN5A
38817|HOXA1,6.370245543108055e-05,Homo sapiens,HOXA1,tf,LoVo,None,Colon,1,HOXA1
63132|PBX2,6.708057878512808e-05,Homo sapiens,PBX2,tf,K562,Erythroblast,Bone Marrow,1,PBX2
73974|ZNF136,6.75618060829164e-05,Homo sapiens,ZNF136,,293T,None,None,1,ZNF136
63213|MTA2,7.009355259318673e-05,Homo sapiens,MTA2,tf,GM12878,B Lymphocyte,Blood,1,MTA2
56127|APOBEC3B,7.525708311600932e-05,Homo sapiens,APOBEC3B,other,MCF-7,Epithelium,Breast,1,APOBEC3B
63427|INSM2,7.859544157723386e-05,Homo sapiens,INSM2,,HEK293,Epithelium,Embryonic Kidney,1,INSM2
42882|ZNF12,7.889172103847653e-05,Homo sapiens,ZNF12,predicted transcription factor,LoVo,None,Colon,1,ZNF12
46251|MBD4,7.91605368080095e-05,Homo sapiens,MBD4,cr,HepG2,Epithelium,Liver,1,MBD4
54632|NCAPG,8.143620976436283e-05,Homo sapiens,NCAPG,predicted chromatin regulator,MCF-7,Epithelium,Breast,1,NCAPG
62617|KLF17,8.960650555162042e-05,Homo sapiens,KLF17,,HEK293,Epithelium,Embryonic Kidney,1,KLF17
63182|NBN,9.36452999637516e-05,Homo sapiens,NBN,tf,GM12878,B Lymphocyte,Blood,1,NBN
45635|KAT2B,9.830897430485042e-05,Homo sapiens,KAT2B,predicted chromatin regulator,GM12878,B Lymphocyte,Blood,1,KAT2B
74573|SPIN1,0.00010191875076537293,Homo sapiens,SPIN1,other,T778,None,None,1,SPIN1
45799|PPARGC1A,0.00010333936845541292,Homo sapiens,PPARGC1A,tf,HepG2,Epithelium,Liver,1,PPARGC1A
62762|PKNOX1,0.00010950344722410188,Homo sapiens,PKNOX1,tf,K562,Erythroblast,Bone Marrow,1,PKNOX1
38679|LHX2,0.00011639361274873306,Homo sapiens,LHX2,tf,LoVo,None,Colon,1,LHX2
4515|RXRG,0.00011857222514866095,Homo sapiens,RXRG,tf,None,Promyelocytic cell,Bone Marrow,1,RXRG
62980|ZBED1,0.00013643813988195586,Homo sapiens,ZBED1,,GM12878,B Lymphocyte,Blood,1,ZBED1
38811|SMC3,0.00013774176432818086,Homo sapiens,SMC3,predicted chromatin regulator,LoVo,None,Colon,1,SMC3
63270|DROSHA,0.000143963827208049,Homo sapiens,DROSHA,,HepG2,Epithelium,Liver,1,DROSHA
56850|KRAB,0.00014781501642890937,Homo sapiens,KRAB,other,K562,Erythroblast,Bone Marrow,1,KRAB
39777|REPIN1,0.00014793785032984896,Homo sapiens,REPIN1,predicted transcription factor,Kasumi-1,Myeloblast,Blood,1,REPIN1
46293|CTCFL,0.0001584095279244524,Homo sapiens,CTCFL,predicted transcription factor,K562,Erythroblast,Bone Marrow,1,CTCFL
77155|ZNF248,0.00017249451846795827,Homo sapiens,ZNF248,tf,293T,None,None,1,ZNF248
77164|ZNF189,0.00017395928092267532,Homo sapiens,ZNF189,other,293T,None,None,1,ZNF189
44695|LANA,0.00017526648259241773,Homo sapiens,LANA,other,None,Endothelial Cell,None,1,LANA
63090|PRPF4,0.00018296027048858576,Homo sapiens,PRPF4,,HepG2,Epithelium,Liver,1,PRPF4
50437|MLLT3,0.00018976763815442554,Homo sapiens,MLLT3,not sure,HeLa,Epithelium,Cervix,0,MLLT3
77258|ZNF701,0.0001987585428606664,Homo sapiens,ZNF701,tf,MCF-7,None,None,1,ZNF701
68913|KDM5C,0.0002455893998861147,Homo sapiens,KDM5C,cr,ZR-75-30,None,None,1,KDM5C
64553|HIC1,0.00026636437451371675,Homo sapiens,HIC1,,HEK293,Epithelium,Embryonic Kidney,1,HIC1
77103|ZNF519,0.00026996403771373245,Homo sapiens,ZNF519,tf,293T,None,None,1,ZNF519
43825|TERF1,0.00027000243798697143,Homo sapiens,TERF1,predicted chromatin regulator,LCL,Lymphoblastoid,Blood,1,TERF1
77175|ZNF133,0.00027535639764825204,Homo sapiens,ZNF133,tf,293T,None,None,1,ZNF133
76470|MBD3L2,0.00030770377554234507,Homo sapiens,MBD3L2,other,None,None,None,0,MBD3L2
68781|TOP1,0.00034142029312855815,Homo sapiens,TOP1,not sure,HCT-116,Colon cancer cell,Colon,1,TOP1
49604|ZNF486,0.00034244087617668617,Homo sapiens,ZNF486,not sure,None,Embryonic Stem Cell,Embryo,1,ZNF486
64887|NCOA1,0.0003787839418822325,Homo sapiens,NCOA1,cr,K562,Erythroblast,Bone Marrow,1,NCOA1
70101|5MC,0.0003871385355877499,Homo sapiens,5MC,other,293T,None,None,1,5MC
54380|LMTK3,0.00038737350353196254,Homo sapiens,LMTK3,not sure,MCF-7,Epithelium,Breast,1,LMTK3
63813|L3MBTL2,0.00042299341055263007,Homo sapiens,L3MBTL2,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,L3MBTL2
77090|ZNF561,0.0004349742161808279,Homo sapiens,ZNF561,tf,293T,None,None,1,ZNF561
35525|NCOR2,0.00044748181500209316,Homo sapiens,NCOR2,cr,OCI-Ly1,B cell lymphoma,Bone Marrow,1,NCOR2
8447|SMAD1,0.0004656465911744845,Homo sapiens,SMAD1,predicted transcription factor,U937,None,Pleura,1,SMAD1
64303|E2F5,0.0005599088775961603,Homo sapiens,E2F5,,K562,Erythroblast,Bone Marrow,1,E2F5
8822|SIRT6,0.000584282094888311,Homo sapiens,SIRT6,cr,H1,Embryonic Stem Cell,Embryo,0,SIRT6
65071|KLF12,0.0005893466607306275,Homo sapiens,KLF12,,HEK293,Epithelium,Embryonic Kidney,1,KLF12
77054|ZNF716,0.0005924905341065934,Homo sapiens,ZNF716,tf,293T,None,None,1,ZNF716
62861|ZNF584,0.0006448952116321349,Homo sapiens,ZNF584,,K562,Erythroblast,Bone Marrow,1,ZNF584
71023|ARNTL,0.0006549025574953404,Homo sapiens,ARNTL,predicted transcription factor,U2OS,Osteosarcoma cell,None,1,ARNTL
57671|CBX2,0.0006606771484964358,Homo sapiens,CBX2,cr,K562,Erythroblast,Bone Marrow,1,CBX2
65131|ZNF350,0.0006694002745953886,Homo sapiens,ZNF350,,HEK293,Epithelium,Embryonic Kidney,1,ZNF350
77174|ZNF135,0.000692177624167345,Homo sapiens,ZNF135,tf,293T,None,None,1,ZNF135
58466|ARID2,0.0006939780414313423,Homo sapiens,ARID2,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID2
62514|ID3,0.000704520623753202,Homo sapiens,ID3,tf,K562,Erythroblast,Bone Marrow,1,ID3
45803|GRP20,0.000748405992608614,Homo sapiens,GRP20,other,HepG2,Epithelium,Liver,1,GRP20
52205|IL1RN,0.0007822821373732469,Homo sapiens,IL1RN,other,HEK293T,Epithelium,Embryonic Kidney,0,IL1RN
73966|ZNF257,0.0008165860229373267,Homo sapiens,ZNF257,,293T,None,None,1,ZNF257
74644|HES1,0.0008540900646203387,Homo sapiens,HES1,tf,HepG2,Epithelium,Liver,1,HES1
62919|ZSCAN29,0.0008722356672578035,Homo sapiens,ZSCAN29,,K562,Erythroblast,Bone Marrow,1,ZSCAN29
52147|PDX1,0.0008876553487470185,Homo sapiens,PDX1,tf,CyT49,Embryonic Stem Cell,Embryo,1,PDX1
1221|GLYR1,0.0009090657154698367,Homo sapiens,GLYR1,cr,HeLa,Epithelium,Cervix,1,GLYR1
77024|ZNF846,0.0009572396308870634,Homo sapiens,ZNF846,other,293T,None,None,1,ZNF846
49697|DEK,0.0009679837558380089,Homo sapiens,DEK,predicted chromatin regulator,U937,None,Pleura,1,DEK
63537|ZNF692,0.001045217710381685,Homo sapiens,ZNF692,,HEK293,Epithelium,Embryonic Kidney,1,ZNF692
35569|SFMBT1,0.0010882953304742204,Homo sapiens,SFMBT1,other,HeLa-S3,Epithelium,Cervix,0,SFMBT1
64173|ZNF580,0.0010889197650819082,Homo sapiens,ZNF580,,HEK293,Epithelium,Embryonic Kidney,1,ZNF580
52496|TCF21,0.0010981115620393167,Homo sapiens,TCF21,tf,None,None,Coronary artery smooth muscle,1,TCF21
42878|ZBTB2,0.0011091834851572613,Homo sapiens,ZBTB2,tf,LoVo,None,Colon,0,ZBTB2
38750|ZNF407,0.0011232908113982254,Homo sapiens,ZNF407,tf,LoVo,None,Colon,1,ZNF407
73923|ZNF8,0.0011354434214732034,Homo sapiens,ZNF8,,293T,None,None,0,ZNF8
38642|ZNF236,0.001184270239593277,Homo sapiens,ZNF236,tf,LoVo,None,Colon,0,ZNF236
38854|DLX2,0.001192588391932592,Homo sapiens,DLX2,tf,LoVo,None,Colon,1,DLX2
77266|ZSCAN2,0.0013007903289525835,Homo sapiens,ZSCAN2,tf,HepG2,Epithelium,Liver,1,ZSCAN2
64878|ZBTB1,0.0013023290018724931,Homo sapiens,ZBTB1,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB1
74642|TSC22D4,0.0013035574743261447,Homo sapiens,TSC22D4,,HepG2,Epithelium,Liver,1,TSC22D4
67425|SIX2,0.0013278487553786134,Homo sapiens,SIX2,tf,None,Cortex,Embryonic Kidney,1,SIX2
49465|552-SKD,0.0013994909768620944,Homo sapiens,552-SKD,other,MCF-7,Epithelium,Breast,1,552-SKD
75838|MYOG,0.0014087203937678816,Homo sapiens,MYOG,tf,Rh4,rhabdomyosarcoma,None,1,MYOG
38081|SSRP1,0.001416630352017223,Homo sapiens,SSRP1,cr,HT1080,None,Connective Tissue,1,SSRP1
51550|SALL4,0.0014218214578416433,Homo sapiens,SALL4,tf,HUES64,Embryonic Stem Cell,Embryo,0,SALL4
63123|MBD1_isoform2,0.0014571421448279498,Homo sapiens,MBD1_isoform2,,HepG2,Epithelium,Liver,1,MBD1_isoform2
38643|ERF,0.001497457238058053,Homo sapiens,ERF,tf,LoVo,None,Colon,0,ERF
